"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1186","Ajout d'un produit depuis la fiche détail -- @1.1 Produits","","Fri Mar 06 11:29:22 UTC 2026","passed","Fri Mar 06 11:29:23 UTC 2026","","","",""
"","1487","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: problem_user -- @1.2 ","","Fri Mar 06 11:30:00 UTC 2026","failed","Fri Mar 06 11:30:02 UTC 2026","","","",""
"","1479","Suppression d'un article depuis la page d'accueil -- @1.3 Produits","","Fri Mar 06 11:29:30 UTC 2026","passed","Fri Mar 06 11:29:31 UTC 2026","","","",""
"","997","TC-AUTH-01 - Connexion avec différents types d'utilisateurs -- @1.2 ","","Fri Mar 06 11:29:48 UTC 2026","passed","Fri Mar 06 11:29:49 UTC 2026","","","",""
"","957","TC-AUTH-05 - Connexion refusée pour locked_out_user","","Fri Mar 06 11:29:49 UTC 2026","passed","Fri Mar 06 11:29:50 UTC 2026","","","",""
"","1752","Suppression d'un article depuis la page Panier -- @1.3 Produits","","Fri Mar 06 11:29:34 UTC 2026","passed","Fri Mar 06 11:29:36 UTC 2026","","","",""
"","850","TC-AUTH-07 - Connexion avec champs vides","","Fri Mar 06 11:29:50 UTC 2026","passed","Fri Mar 06 11:29:51 UTC 2026","","","",""
"","1596","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.2 ","","Fri Mar 06 11:29:52 UTC 2026","passed","Fri Mar 06 11:29:54 UTC 2026","","","",""
"","1446","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: problem_user -- @1.2 ","","Fri Mar 06 11:30:03 UTC 2026","failed","Fri Mar 06 11:30:05 UTC 2026","","","",""
"","1184","Ajout d'un produit depuis la page d'accueil -- @1.3 Produits","","Fri Mar 06 11:29:20 UTC 2026","passed","Fri Mar 06 11:29:22 UTC 2026","","","",""
"","1744","Vérification du calcul du total de la commande sans taxe","","Fri Mar 06 11:29:42 UTC 2026","passed","Fri Mar 06 11:29:43 UTC 2026","","","",""
"","1148","TC-CAT-35 - Accès détail produit via le nom","","Fri Mar 06 11:29:36 UTC 2026","passed","Fri Mar 06 11:29:37 UTC 2026","","","",""
"","1196","Ajout d'un produit depuis la page d'accueil -- @1.2 Produits","","Fri Mar 06 11:29:19 UTC 2026","passed","Fri Mar 06 11:29:20 UTC 2026","","","",""
"","1252","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: standard_user -- @1.1 ","","Fri Mar 06 11:30:02 UTC 2026","passed","Fri Mar 06 11:30:03 UTC 2026","","","",""
"","1175","Ajout d'un produit depuis la fiche détail -- @1.2 Produits","","Fri Mar 06 11:29:23 UTC 2026","passed","Fri Mar 06 11:29:24 UTC 2026","","","",""
"","1578","Suppression d'un article depuis la page d'accueil -- @1.1 Produits","","Fri Mar 06 11:29:27 UTC 2026","passed","Fri Mar 06 11:29:28 UTC 2026","","","",""
"","1613","Soumission avec tous les champs vides","","Fri Mar 06 11:29:38 UTC 2026","passed","Fri Mar 06 11:29:40 UTC 2026","","","",""
"","1485","Suppression d'un article depuis la page Panier -- @1.1 Produits","","Fri Mar 06 11:29:31 UTC 2026","passed","Fri Mar 06 11:29:33 UTC 2026","","","",""
"","1227","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: standard_user -- @1.1 ","","Fri Mar 06 11:29:54 UTC 2026","passed","Fri Mar 06 11:29:55 UTC 2026","","","",""
"","1473","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: problem_user -- @1.2 ","","Fri Mar 06 11:29:58 UTC 2026","failed","Fri Mar 06 11:29:59 UTC 2026","","","",""
"","1152","TC-CAT-34 - Accès détail produit via l'image","","Fri Mar 06 11:29:37 UTC 2026","passed","Fri Mar 06 11:29:38 UTC 2026","","","",""
"","1185","Ajout d'un produit depuis la fiche détail -- @1.3 Produits","","Fri Mar 06 11:29:24 UTC 2026","passed","Fri Mar 06 11:29:25 UTC 2026","","","",""
"","1640","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.1 ","","Fri Mar 06 11:29:51 UTC 2026","passed","Fri Mar 06 11:29:52 UTC 2026","","","",""
"","1535","Suppression d'un article depuis la page d'accueil -- @1.2 Produits","","Fri Mar 06 11:29:28 UTC 2026","passed","Fri Mar 06 11:29:30 UTC 2026","","","",""
"","1217","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: standard_user -- @1.1 ","","Fri Mar 06 11:29:56 UTC 2026","passed","Fri Mar 06 11:29:58 UTC 2026","","","",""
