"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","955","TC-AUTH-01 - Connexion avec différents types d'utilisateurs -- @1.1 ","","Sun Mar 08 18:57:24 UTC 2026","passed","Sun Mar 08 18:57:25 UTC 2026","","","",""
"","1126","Ajout d'un produit depuis la fiche détail - Utilisateur: standard_user -- @1.1 ","","Sun Mar 08 18:56:21 UTC 2026","passed","Sun Mar 08 18:56:23 UTC 2026","","","",""
"","1169","Ajout d'un produit depuis la page d'accueil - Utilisateur: problem_user -- @1.5 ","","Sun Mar 08 18:56:19 UTC 2026","passed","Sun Mar 08 18:56:20 UTC 2026","","","",""
"","1423","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: problem_user -- @1.2 ","","Sun Mar 08 18:57:48 UTC 2026","failed","Sun Mar 08 18:57:50 UTC 2026","","","",""
"","1401","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: problem_user -- @1.2 ","","Sun Mar 08 18:57:51 UTC 2026","failed","Sun Mar 08 18:57:52 UTC 2026","","","",""
"","11354","TC-CAT-34 - Accès détail produit via l'image - Utilisateur: problem_user -- @1.2 ","","Sun Mar 08 18:57:04 UTC 2026","failed","Sun Mar 08 18:57:16 UTC 2026","","","",""
"","1541","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.2 ","","Sun Mar 08 18:57:29 UTC 2026","passed","Sun Mar 08 18:57:31 UTC 2026","","","",""
"","1407","Soumission avec tous les champs vides","","Sun Mar 08 18:57:16 UTC 2026","passed","Sun Mar 08 18:57:17 UTC 2026","","","",""
"","1162","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: standard_user -- @1.1 ","","Sun Mar 08 18:57:31 UTC 2026","passed","Sun Mar 08 18:57:32 UTC 2026","","","",""
"","1165","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: problem_user -- @1.2 ","","Sun Mar 08 18:57:32 UTC 2026","passed","Sun Mar 08 18:57:33 UTC 2026","","","",""
"","1641","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: standard_user -- @1.1 ","","Sun Mar 08 18:57:47 UTC 2026","passed","Sun Mar 08 18:57:48 UTC 2026","","","",""
"","1514","Suppression d'un article depuis la page d'accueil - Utilisateur: problem_user -- @1.5 ","","Sun Mar 08 18:56:39 UTC 2026","failed","Sun Mar 08 18:56:40 UTC 2026","","","",""
