"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1071","TC-CAT-35 - Accès détail produit via le nom - Utilisateur: standard_user -- @1.1 ","","Sun Mar 08 17:42:56 UTC 2026","passed","Sun Mar 08 17:42:57 UTC 2026","","","",""
"","1372","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: problem_user -- @1.2 ","","Sun Mar 08 17:43:54 UTC 2026","failed","Sun Mar 08 17:43:56 UTC 2026","","","",""
"","11214","Ajout d'un produit depuis la fiche détail - Utilisateur: <username> -- @1.1 Produits","","Sun Mar 08 17:40:49 UTC 2026","failed","Sun Mar 08 17:41:00 UTC 2026","","","",""
"","11194","Suppression d'un article depuis la page d'accueil - Utilisateur: <username> -- @1.1 Produits","","Sun Mar 08 17:41:48 UTC 2026","failed","Sun Mar 08 17:41:59 UTC 2026","","","",""
"","1226","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: standard_user -- @1.1 ","","Sun Mar 08 17:43:35 UTC 2026","passed","Sun Mar 08 17:43:36 UTC 2026","","","",""
"","11357","Ajout d'un produit depuis la fiche détail - Utilisateur: problem_user -- @2.2 Utilisateurs","","Sun Mar 08 17:41:34 UTC 2026","failed","Sun Mar 08 17:41:45 UTC 2026","","","",""
"","1611","Vérification du total de la commande avec taxe","","Sun Mar 08 17:43:27 UTC 2026","passed","Sun Mar 08 17:43:28 UTC 2026","","","",""
"","11210","Suppression d'un article depuis la page Panier - Utilisateur: <username> -- @1.2 Produits","","Sun Mar 08 17:42:33 UTC 2026","failed","Sun Mar 08 17:42:44 UTC 2026","","","",""
"","1519","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.2 ","","Sun Mar 08 17:43:33 UTC 2026","passed","Sun Mar 08 17:43:35 UTC 2026","","","",""
"","790","TC-AUTH-07 - Connexion avec champs vides","","Sun Mar 08 17:43:31 UTC 2026","passed","Sun Mar 08 17:43:32 UTC 2026","","","",""
"","1605","Vérification du calcul de la taxe (8%)","","Sun Mar 08 17:43:25 UTC 2026","passed","Sun Mar 08 17:43:27 UTC 2026","","","",""
"","1103","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: problem_user -- @1.2 ","","Sun Mar 08 17:43:36 UTC 2026","passed","Sun Mar 08 17:43:37 UTC 2026","","","",""
"","1494","Ajout de tous les produits (6 articles) - Utilisateur: problem_user -- @1.2 Utilisateurs","","Sun Mar 08 17:41:47 UTC 2026","failed","Sun Mar 08 17:41:48 UTC 2026","","","",""
"","1538","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.1 ","","Sun Mar 08 17:43:32 UTC 2026","passed","Sun Mar 08 17:43:33 UTC 2026","","","",""
"","11218","Suppression d'un article depuis la page Panier - Utilisateur: <username> -- @1.3 Produits","","Sun Mar 08 17:42:44 UTC 2026","failed","Sun Mar 08 17:42:56 UTC 2026","","","",""
