"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1434","Suppression d'un article depuis la page d'accueil -- @1.2 Produits","","Fri Mar 06 15:44:57 UTC 2026","passed","Fri Mar 06 15:44:59 UTC 2026","","","",""
"","2140","Parcours de commande complet","","Fri Mar 06 15:45:08 UTC 2026","passed","Fri Mar 06 15:45:10 UTC 2026","","","",""
"","1446","Suppression d'un article depuis la page Panier -- @1.3 Produits","","Fri Mar 06 15:45:03 UTC 2026","passed","Fri Mar 06 15:45:04 UTC 2026","","","",""
"","1487","Suppression d'un article depuis la page Panier -- @1.1 Produits","","Fri Mar 06 15:45:00 UTC 2026","passed","Fri Mar 06 15:45:01 UTC 2026","","","",""
"","1148","Ajout d'un produit depuis la fiche détail -- @1.2 Produits","","Fri Mar 06 15:44:52 UTC 2026","passed","Fri Mar 06 15:44:53 UTC 2026","","","",""
"","1551","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.2 ","","Fri Mar 06 15:45:20 UTC 2026","passed","Fri Mar 06 15:45:22 UTC 2026","","","",""
"","1360","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: problem_user -- @1.2 ","","Fri Mar 06 15:45:47 UTC 2026","failed","Fri Mar 06 15:45:48 UTC 2026","","","",""
"","1096","TC-CAT-35 - Accès détail produit via le nom","","Fri Mar 06 15:45:04 UTC 2026","passed","Fri Mar 06 15:45:06 UTC 2026","","","",""
"","10570","Ajout d'un produit depuis la page d'accueil -- @1.1 Produits","","Fri Mar 06 15:44:38 UTC 2026","passed","Fri Mar 06 15:44:48 UTC 2026","","","",""
"","1479","Suppression d'un article depuis la page Panier -- @1.2 Produits","","Fri Mar 06 15:45:01 UTC 2026","passed","Fri Mar 06 15:45:03 UTC 2026","","","",""
