"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1547","TC-CHECK-08 - Parcours de commande complet - Utilisateur: problem_user -- @1.2 ","","Wed Mar 11 08:41:09 UTC 2026","failed","Wed Mar 11 08:41:10 UTC 2026","","","",""
"","1136","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:41:26 UTC 2026","passed","Wed Mar 11 08:41:27 UTC 2026","","","",""
"","6368","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:40:15 UTC 2026","passed","Wed Mar 11 08:40:21 UTC 2026","","","",""
"","1127","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: standard_user -- @1.2 ","","Wed Mar 11 08:40:28 UTC 2026","passed","Wed Mar 11 08:40:29 UTC 2026","","","",""
"","1436","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: problem_user -- @1.6 ","","Wed Mar 11 08:40:54 UTC 2026","passed","Wed Mar 11 08:40:56 UTC 2026","","","",""
"","1544","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.1 ","","Wed Mar 11 08:41:20 UTC 2026","passed","Wed Mar 11 08:41:22 UTC 2026","","","",""
"","1093","TC-CAT-35 - Accès détail produit via le nom - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:40:56 UTC 2026","passed","Wed Mar 11 08:40:57 UTC 2026","","","",""
"","1446","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:40:47 UTC 2026","passed","Wed Mar 11 08:40:49 UTC 2026","","","",""
"","1131","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: standard_user -- @1.2 ","","Wed Mar 11 08:40:21 UTC 2026","passed","Wed Mar 11 08:40:23 UTC 2026","","","",""
"","1556","TC-CHECK-12 Vérification du total de la commande avec taxe - Utilisateur: problem_user -- @1.2 ","","Wed Mar 11 08:41:15 UTC 2026","failed","Wed Mar 11 08:41:17 UTC 2026","","","",""
"","2381","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: problem_user -- @1.6 ","","Wed Mar 11 08:40:45 UTC 2026","failed","Wed Mar 11 08:40:47 UTC 2026","","","",""
"","1507","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: problem_user -- @1.4 ","","Wed Mar 11 08:40:42 UTC 2026","failed","Wed Mar 11 08:40:43 UTC 2026","","","",""
"","1444","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: standard_user -- @1.2 ","","Wed Mar 11 08:40:39 UTC 2026","passed","Wed Mar 11 08:40:40 UTC 2026","","","",""
"","1447","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: standard_user -- @1.3 ","","Wed Mar 11 08:40:50 UTC 2026","passed","Wed Mar 11 08:40:51 UTC 2026","","","",""
"","1615","TC-CHECK-12 Vérification du total de la commande avec taxe - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:41:14 UTC 2026","passed","Wed Mar 11 08:41:15 UTC 2026","","","",""
"","1369","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: problem_user -- @1.2 ","","Wed Mar 11 08:41:27 UTC 2026","failed","Wed Mar 11 08:41:28 UTC 2026","","","",""
"","1091","TC-CAT-34 - Accès détail produit via l'image - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:41:00 UTC 2026","passed","Wed Mar 11 08:41:01 UTC 2026","","","",""
"","3279","TC-CAT-34 - Accès détail produit via l'image - Utilisateur: problem_user -- @1.2 ","","Wed Mar 11 08:41:01 UTC 2026","failed","Wed Mar 11 08:41:04 UTC 2026","","","",""
"","1140","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: problem_user -- @1.6 ","","Wed Mar 11 08:40:26 UTC 2026","passed","Wed Mar 11 08:40:27 UTC 2026","","","",""
"","1347","TC-CHECK-06 - Soumission avec tous les champs vides - Utilisateur: problem_user -- @1.2 ","","Wed Mar 11 08:41:06 UTC 2026","passed","Wed Mar 11 08:41:07 UTC 2026","","","",""
"","3143","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: problem_user -- @1.2 ","","Wed Mar 11 08:41:32 UTC 2026","failed","Wed Mar 11 08:41:35 UTC 2026","","","",""
"","1141","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: problem_user -- @1.4 ","","Wed Mar 11 08:40:24 UTC 2026","passed","Wed Mar 11 08:40:25 UTC 2026","","","",""
"","1179","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:41:24 UTC 2026","passed","Wed Mar 11 08:41:25 UTC 2026","","","",""
"","1450","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:40:37 UTC 2026","passed","Wed Mar 11 08:40:39 UTC 2026","","","",""
"","1504","TC-CART-03 - Ajout de tous les produits (6 articles) - Utilisateur: problem_user -- @1.2 ","","Wed Mar 11 08:40:36 UTC 2026","failed","Wed Mar 11 08:40:37 UTC 2026","","","",""
"","1440","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: problem_user -- @1.4 ","","Wed Mar 11 08:40:51 UTC 2026","passed","Wed Mar 11 08:40:53 UTC 2026","","","",""
"","1148","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: standard_user -- @1.3 ","","Wed Mar 11 08:40:23 UTC 2026","passed","Wed Mar 11 08:40:24 UTC 2026","","","",""
"","1429","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: standard_user -- @1.3 ","","Wed Mar 11 08:40:40 UTC 2026","passed","Wed Mar 11 08:40:42 UTC 2026","","","",""
"","1372","TC-CHECK-06 - Soumission avec tous les champs vides - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:41:04 UTC 2026","passed","Wed Mar 11 08:41:06 UTC 2026","","","",""
"","1441","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: standard_user -- @1.2 ","","Wed Mar 11 08:40:49 UTC 2026","passed","Wed Mar 11 08:40:50 UTC 2026","","","",""
"","1394","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: problem_user -- @1.2 ","","Wed Mar 11 08:41:30 UTC 2026","failed","Wed Mar 11 08:41:31 UTC 2026","","","",""
"","1204","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:41:31 UTC 2026","passed","Wed Mar 11 08:41:32 UTC 2026","","","",""
"","1126","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:40:27 UTC 2026","passed","Wed Mar 11 08:40:28 UTC 2026","","","",""
"","1439","TC-CART-03 - Ajout de tous les produits (6 articles) - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:40:34 UTC 2026","passed","Wed Mar 11 08:40:36 UTC 2026","","","",""
"","3228","TC-CAT-35 - Accès détail produit via le nom - Utilisateur: problem_user -- @1.2 ","","Wed Mar 11 08:40:57 UTC 2026","failed","Wed Mar 11 08:41:00 UTC 2026","","","",""
"","1134","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: standard_user -- @1.3 ","","Wed Mar 11 08:40:29 UTC 2026","passed","Wed Mar 11 08:40:31 UTC 2026","","","",""
"","936","TC-AUTH-01 - Connexion avec différents types d'utilisateurs -- @1.2 ","","Wed Mar 11 08:41:18 UTC 2026","passed","Wed Mar 11 08:41:19 UTC 2026","","","",""
"","794","TC-AUTH-07 - Connexion avec champs vides","","Wed Mar 11 08:41:20 UTC 2026","passed","Wed Mar 11 08:41:20 UTC 2026","","","",""
"","934","TC-AUTH-01 - Connexion avec différents types d'utilisateurs -- @1.1 ","","Wed Mar 11 08:41:17 UTC 2026","passed","Wed Mar 11 08:41:18 UTC 2026","","","",""
"","1244","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: problem_user -- @1.5 ","","Wed Mar 11 08:40:32 UTC 2026","failed","Wed Mar 11 08:40:33 UTC 2026","","","",""
"","1146","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: problem_user -- @1.2 ","","Wed Mar 11 08:41:25 UTC 2026","passed","Wed Mar 11 08:41:26 UTC 2026","","","",""
"","1505","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: problem_user -- @1.5 ","","Wed Mar 11 08:40:43 UTC 2026","failed","Wed Mar 11 08:40:45 UTC 2026","","","",""
"","1432","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: problem_user -- @1.5 ","","Wed Mar 11 08:40:53 UTC 2026","passed","Wed Mar 11 08:40:54 UTC 2026","","","",""
"","1328","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: problem_user -- @1.6 ","","Wed Mar 11 08:40:33 UTC 2026","failed","Wed Mar 11 08:40:34 UTC 2026","","","",""
"","1136","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: problem_user -- @1.5 ","","Wed Mar 11 08:40:25 UTC 2026","passed","Wed Mar 11 08:40:26 UTC 2026","","","",""
"","916","TC-AUTH-05 - Connexion refusée pour locked_out_user","","Wed Mar 11 08:41:19 UTC 2026","passed","Wed Mar 11 08:41:20 UTC 2026","","","",""
"","1624","TC-CHECK-10 Vérification du calcul du total de la commande sans taxe - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:41:10 UTC 2026","passed","Wed Mar 11 08:41:12 UTC 2026","","","",""
"","1345","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: problem_user -- @1.4 ","","Wed Mar 11 08:40:31 UTC 2026","failed","Wed Mar 11 08:40:32 UTC 2026","","","",""
"","1539","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.2 ","","Wed Mar 11 08:41:22 UTC 2026","passed","Wed Mar 11 08:41:24 UTC 2026","","","",""
"","1186","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:41:28 UTC 2026","passed","Wed Mar 11 08:41:30 UTC 2026","","","",""
"","1728","TC-CHECK-08 - Parcours de commande complet - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:41:07 UTC 2026","passed","Wed Mar 11 08:41:09 UTC 2026","","","",""
"","1616","TC-CHECK-11 Vérification du calcul de la taxe (8%) - Utilisateur: standard_user -- @1.1 ","","Wed Mar 11 08:41:12 UTC 2026","passed","Wed Mar 11 08:41:14 UTC 2026","","","",""
