"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1375","Suppression d'un article depuis la page d'accueil -- @1.3 Produits","","Thu Mar 05 14:31:08 UTC 2026","passed","Thu Mar 05 14:31:09 UTC 2026","","","",""
"","1637","Parcours de commande complet","","Thu Mar 05 14:31:17 UTC 2026","passed","Thu Mar 05 14:31:18 UTC 2026","","","",""
"","1150","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent","","Thu Mar 05 14:31:23 UTC 2026","passed","Thu Mar 05 14:31:25 UTC 2026","","","",""
"","1412","Suppression d'un article depuis la page d'accueil -- @1.1 Produits","","Thu Mar 05 14:31:05 UTC 2026","passed","Thu Mar 05 14:31:06 UTC 2026","","","",""
"","1122","TC-AUTH-01 - Connexion réussie avec standard_user","","Thu Mar 05 14:31:18 UTC 2026","passed","Thu Mar 05 14:31:20 UTC 2026","","","",""
"","1123","Ajout d'un produit depuis la page d'accueil -- @1.2 Produits","","Thu Mar 05 14:30:57 UTC 2026","passed","Thu Mar 05 14:30:58 UTC 2026","","","",""
"","1397","Soumission avec tous les champs vides","","Thu Mar 05 14:31:15 UTC 2026","passed","Thu Mar 05 14:31:17 UTC 2026","","","",""
"","1119","Ajout d'un produit depuis la fiche détail -- @1.2 Produits","","Thu Mar 05 14:31:01 UTC 2026","passed","Thu Mar 05 14:31:02 UTC 2026","","","",""
"","1048","TC-CAT-35 - Accès détail produit via le nom","","Thu Mar 05 14:31:13 UTC 2026","passed","Thu Mar 05 14:31:14 UTC 2026","","","",""
"","1419","Suppression d'un article depuis la page Panier -- @1.3 Produits","","Thu Mar 05 14:31:12 UTC 2026","passed","Thu Mar 05 14:31:13 UTC 2026","","","",""
"","1182","TC-CAT-39 - Tri par prix (High to Low)","","Thu Mar 05 14:31:27 UTC 2026","passed","Thu Mar 05 14:31:28 UTC 2026","","","",""
"","1062","TC-CAT-34 - Accès détail produit via l'image","","Thu Mar 05 14:31:14 UTC 2026","passed","Thu Mar 05 14:31:15 UTC 2026","","","",""
"","1757","Ajout d'un produit depuis la page d'accueil -- @1.3 Produits","","Thu Mar 05 14:30:58 UTC 2026","passed","Thu Mar 05 14:31:00 UTC 2026","","","",""
"","1765","TC-AUTH-10 - Déconnexion réussie (Logout)","","Thu Mar 05 14:31:22 UTC 2026","passed","Thu Mar 05 14:31:23 UTC 2026","","","",""
"","1169","TC-CAT-38 - Tri par prix (Low to High)","","Thu Mar 05 14:31:26 UTC 2026","passed","Thu Mar 05 14:31:27 UTC 2026","","","",""
"","1110","TC-CAT-37 - Tri par nom (Z à A)","","Thu Mar 05 14:31:25 UTC 2026","passed","Thu Mar 05 14:31:26 UTC 2026","","","",""
"","24719","Ajout d'un produit depuis la page d'accueil -- @1.1 Produits","","Thu Mar 05 14:30:32 UTC 2026","passed","Thu Mar 05 14:30:57 UTC 2026","","","",""
"","1032","TC-AUTH-07 - Connexion avec champs vides","","Thu Mar 05 14:31:21 UTC 2026","passed","Thu Mar 05 14:31:22 UTC 2026","","","",""
"","1098","Ajout d'un produit depuis la fiche détail -- @1.3 Produits","","Thu Mar 05 14:31:02 UTC 2026","passed","Thu Mar 05 14:31:03 UTC 2026","","","",""
"","1342","Ajout d'un produit depuis la fiche détail -- @1.1 Produits","","Thu Mar 05 14:31:00 UTC 2026","passed","Thu Mar 05 14:31:01 UTC 2026","","","",""
"","1399","Suppression d'un article depuis la page Panier -- @1.1 Produits","","Thu Mar 05 14:31:09 UTC 2026","passed","Thu Mar 05 14:31:10 UTC 2026","","","",""
"","1124","TC-AUTH-05 - Connexion refusée pour locked_out_user","","Thu Mar 05 14:31:20 UTC 2026","passed","Thu Mar 05 14:31:21 UTC 2026","","","",""
"","1414","Ajout de tous les produits (6 articles)","","Thu Mar 05 14:31:03 UTC 2026","passed","Thu Mar 05 14:31:05 UTC 2026","","","",""
"","1428","Suppression d'un article depuis la page Panier -- @1.2 Produits","","Thu Mar 05 14:31:10 UTC 2026","passed","Thu Mar 05 14:31:12 UTC 2026","","","",""
"","1385","Suppression d'un article depuis la page d'accueil -- @1.2 Produits","","Thu Mar 05 14:31:06 UTC 2026","passed","Thu Mar 05 14:31:08 UTC 2026","","","",""
