"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1690","Vérification du calcul du total de la commande sans taxe","","Sat Mar 07 10:19:43 UTC 2026","passed","Sat Mar 07 10:19:45 UTC 2026","","","",""
"","6869","Ajout d'un produit depuis la page d'accueil -- @1.1 Produits","","Sat Mar 07 10:19:15 UTC 2026","passed","Sat Mar 07 10:19:22 UTC 2026","","","",""
"","1196","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: standard_user -- @1.1 ","","Sat Mar 07 10:19:55 UTC 2026","passed","Sat Mar 07 10:19:56 UTC 2026","","","",""
"","1337","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: problem_user -- @1.2 ","","Sat Mar 07 10:20:20 UTC 2026","failed","Sat Mar 07 10:20:21 UTC 2026","","","",""
"","1464","Suppression d'un article depuis la page d'accueil -- @1.2 Produits","","Sat Mar 07 10:19:30 UTC 2026","passed","Sat Mar 07 10:19:32 UTC 2026","","","",""
"","1671","Vérification du calcul de la taxe (8%)","","Sat Mar 07 10:19:45 UTC 2026","passed","Sat Mar 07 10:19:47 UTC 2026","","","",""
"","1434","Soumission avec tous les champs vides","","Sat Mar 07 10:19:40 UTC 2026","passed","Sat Mar 07 10:19:42 UTC 2026","","","",""
"","1455","Suppression d'un article depuis la page d'accueil -- @1.3 Produits","","Sat Mar 07 10:19:32 UTC 2026","passed","Sat Mar 07 10:19:33 UTC 2026","","","",""
"","1169","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: standard_user -- @1.1 ","","Sat Mar 07 10:20:19 UTC 2026","passed","Sat Mar 07 10:20:20 UTC 2026","","","",""
"","1152","Ajout d'un produit depuis la fiche détail -- @1.3 Produits","","Sat Mar 07 10:19:26 UTC 2026","passed","Sat Mar 07 10:19:27 UTC 2026","","","",""
"","1235","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: standard_user -- @1.1 ","","Sat Mar 07 10:20:21 UTC 2026","passed","Sat Mar 07 10:20:23 UTC 2026","","","",""
"","919","TC-AUTH-05 - Connexion refusée pour locked_out_user","","Sat Mar 07 10:19:50 UTC 2026","passed","Sat Mar 07 10:19:51 UTC 2026","","","",""
"","1574","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.2 ","","Sat Mar 07 10:19:54 UTC 2026","passed","Sat Mar 07 10:19:55 UTC 2026","","","",""
"","1110","TC-CAT-34 - Accès détail produit via l'image","","Sat Mar 07 10:19:39 UTC 2026","passed","Sat Mar 07 10:19:40 UTC 2026","","","",""
"","21304","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: locked_out_user -- @1.3 ","","Sat Mar 07 10:19:58 UTC 2026","failed","Sat Mar 07 10:20:19 UTC 2026","","","",""
"","1446","Suppression d'un article depuis la page Panier -- @1.1 Produits","","Sat Mar 07 10:19:33 UTC 2026","passed","Sat Mar 07 10:19:35 UTC 2026","","","",""
"","1460","Suppression d'un article depuis la page d'accueil -- @1.1 Produits","","Sat Mar 07 10:19:29 UTC 2026","passed","Sat Mar 07 10:19:30 UTC 2026","","","",""
"","1702","Vérification du total de la commande avec taxe","","Sat Mar 07 10:19:47 UTC 2026","passed","Sat Mar 07 10:19:48 UTC 2026","","","",""
"","1170","Ajout d'un produit depuis la page d'accueil -- @1.2 Produits","","Sat Mar 07 10:19:22 UTC 2026","passed","Sat Mar 07 10:19:23 UTC 2026","","","",""
"","1141","Ajout d'un produit depuis la page d'accueil -- @1.3 Produits","","Sat Mar 07 10:19:23 UTC 2026","passed","Sat Mar 07 10:19:24 UTC 2026","","","",""
"","1482","Ajout de tous les produits (6 articles)","","Sat Mar 07 10:19:27 UTC 2026","passed","Sat Mar 07 10:19:29 UTC 2026","","","",""
"","1135","Ajout d'un produit depuis la fiche détail -- @1.1 Produits","","Sat Mar 07 10:19:24 UTC 2026","passed","Sat Mar 07 10:19:25 UTC 2026","","","",""
