"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1439","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: problem_user -- @1.6 ","","Sun Mar 15 13:27:34 UTC 2026","passed","Sun Mar 15 13:27:35 UTC 2026","","","",""
"","1687","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: problem_user -- @1.4 ","","Sun Mar 15 13:27:21 UTC 2026","failed","Sun Mar 15 13:27:23 UTC 2026","","","",""
"","1456","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: problem_user -- @1.2 ","","Sun Mar 15 13:28:09 UTC 2026","failed","Sun Mar 15 13:28:11 UTC 2026","","","",""
"","1423","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: problem_user -- @1.2 ","","Sun Mar 15 13:28:07 UTC 2026","failed","Sun Mar 15 13:28:08 UTC 2026","","","",""
"","1804","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: standard_user -- @1.3 ","","Sun Mar 15 13:27:20 UTC 2026","passed","Sun Mar 15 13:27:21 UTC 2026","","","",""
"","1147","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: standard_user -- @1.3 ","","Sun Mar 15 13:27:08 UTC 2026","passed","Sun Mar 15 13:27:09 UTC 2026","","","",""
"","1678","TC-CART-03 - Ajout de tous les produits (6 articles) - Utilisateur: problem_user -- @1.2 ","","Sun Mar 15 13:27:15 UTC 2026","failed","Sun Mar 15 13:27:16 UTC 2026","","","",""
"","1147","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: problem_user -- @1.4 ","","Sun Mar 15 13:27:02 UTC 2026","passed","Sun Mar 15 13:27:03 UTC 2026","","","",""
"","1200","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: standard_user -- @1.1 ","","Sun Mar 15 13:28:03 UTC 2026","passed","Sun Mar 15 13:28:04 UTC 2026","","","",""
"","1096","TC-CAT-35 - Accès détail produit via le nom - Utilisateur: standard_user -- @1.1 ","","Sun Mar 15 13:27:35 UTC 2026","passed","Sun Mar 15 13:27:36 UTC 2026","","","",""
"","1129","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: standard_user -- @1.1 ","","Sun Mar 15 13:27:06 UTC 2026","passed","Sun Mar 15 13:27:07 UTC 2026","","","",""
"","1091","TC-CAT-34 - Accès détail produit via l'image - Utilisateur: standard_user -- @1.1 ","","Sun Mar 15 13:27:40 UTC 2026","passed","Sun Mar 15 13:27:41 UTC 2026","","","",""
