"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1099","Ajout d'un produit depuis la fiche détail -- @1.2 Produits","","Thu Mar 05 14:45:41 UTC 2026","passed","Thu Mar 05 14:45:42 UTC 2026","","","",""
"","1114","TC-AUTH-05 - Connexion refusée pour locked_out_user","","Thu Mar 05 14:46:00 UTC 2026","passed","Thu Mar 05 14:46:01 UTC 2026","","","",""
"","1423","Suppression d'un article depuis la page d'accueil -- @1.1 Produits","","Thu Mar 05 14:45:45 UTC 2026","passed","Thu Mar 05 14:45:46 UTC 2026","","","",""
"","1852","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent","","Thu Mar 05 14:46:04 UTC 2026","passed","Thu Mar 05 14:46:05 UTC 2026","","","",""
"","1180","TC-CAT-39 - Tri par prix (High to Low)","","Thu Mar 05 14:46:08 UTC 2026","passed","Thu Mar 05 14:46:09 UTC 2026","","","",""
"","1145","TC-AUTH-01 - Connexion réussie avec standard_user","","Thu Mar 05 14:45:59 UTC 2026","passed","Thu Mar 05 14:46:00 UTC 2026","","","",""
"","1421","Ajout de tous les produits (6 articles)","","Thu Mar 05 14:45:44 UTC 2026","passed","Thu Mar 05 14:45:45 UTC 2026","","","",""
"","1412","Suppression d'un article depuis la page d'accueil -- @1.2 Produits","","Thu Mar 05 14:45:46 UTC 2026","passed","Thu Mar 05 14:45:48 UTC 2026","","","",""
"","1035","TC-AUTH-07 - Connexion avec champs vides","","Thu Mar 05 14:46:01 UTC 2026","passed","Thu Mar 05 14:46:02 UTC 2026","","","",""
"","1100","Ajout d'un produit depuis la fiche détail -- @1.1 Produits","","Thu Mar 05 14:45:40 UTC 2026","passed","Thu Mar 05 14:45:41 UTC 2026","","","",""
"","1619","Parcours de commande complet","","Thu Mar 05 14:45:57 UTC 2026","passed","Thu Mar 05 14:45:59 UTC 2026","","","",""
"","1747","TC-AUTH-10 - Déconnexion réussie (Logout)","","Thu Mar 05 14:46:02 UTC 2026","passed","Thu Mar 05 14:46:04 UTC 2026","","","",""
"","1416","Suppression d'un article depuis la page d'accueil -- @1.3 Produits","","Thu Mar 05 14:45:48 UTC 2026","passed","Thu Mar 05 14:45:49 UTC 2026","","","",""
"","1085","TC-CAT-34 - Accès détail produit via l'image","","Thu Mar 05 14:45:55 UTC 2026","passed","Thu Mar 05 14:45:56 UTC 2026","","","",""
"","1406","Suppression d'un article depuis la page Panier -- @1.3 Produits","","Thu Mar 05 14:45:52 UTC 2026","passed","Thu Mar 05 14:45:53 UTC 2026","","","",""
"","1115","Ajout d'un produit depuis la page d'accueil -- @1.3 Produits","","Thu Mar 05 14:45:39 UTC 2026","passed","Thu Mar 05 14:45:40 UTC 2026","","","",""
"","1120","Ajout d'un produit depuis la page d'accueil -- @1.2 Produits","","Thu Mar 05 14:45:38 UTC 2026","passed","Thu Mar 05 14:45:39 UTC 2026","","","",""
"","1428","Suppression d'un article depuis la page Panier -- @1.1 Produits","","Thu Mar 05 14:45:49 UTC 2026","passed","Thu Mar 05 14:45:51 UTC 2026","","","",""
"","1182","TC-CAT-38 - Tri par prix (Low to High)","","Thu Mar 05 14:46:07 UTC 2026","passed","Thu Mar 05 14:46:08 UTC 2026","","","",""
"","1332","Soumission avec tous les champs vides","","Thu Mar 05 14:45:56 UTC 2026","passed","Thu Mar 05 14:45:57 UTC 2026","","","",""
"","1144","TC-CAT-37 - Tri par nom (Z à A)","","Thu Mar 05 14:46:05 UTC 2026","passed","Thu Mar 05 14:46:07 UTC 2026","","","",""
"","1114","Ajout d'un produit depuis la fiche détail -- @1.3 Produits","","Thu Mar 05 14:45:42 UTC 2026","passed","Thu Mar 05 14:45:44 UTC 2026","","","",""
"","1072","TC-CAT-35 - Accès détail produit via le nom","","Thu Mar 05 14:45:53 UTC 2026","passed","Thu Mar 05 14:45:55 UTC 2026","","","",""
"","10476","Ajout d'un produit depuis la page d'accueil -- @1.1 Produits","","Thu Mar 05 14:45:27 UTC 2026","passed","Thu Mar 05 14:45:38 UTC 2026","","","",""
"","1416","Suppression d'un article depuis la page Panier -- @1.2 Produits","","Thu Mar 05 14:45:51 UTC 2026","passed","Thu Mar 05 14:45:52 UTC 2026","","","",""
