"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1099","TC-CAT-35 - Accès détail produit via le nom","","Thu Mar 05 11:40:17 UTC 2026","passed","Thu Mar 05 11:40:18 UTC 2026","","","",""
"","1137","TC-AUTH-05 - Connexion refusée pour locked_out_user","","Thu Mar 05 11:40:25 UTC 2026","passed","Thu Mar 05 11:40:26 UTC 2026","","","",""
"","1135","Ajout d'un produit depuis la fiche détail -- @1.1 Produits","","Thu Mar 05 11:40:04 UTC 2026","passed","Thu Mar 05 11:40:05 UTC 2026","","","",""
"","29886","Ajout d'un produit depuis la page d'accueil -- @1.1 Produits","","Thu Mar 05 11:39:32 UTC 2026","passed","Thu Mar 05 11:40:01 UTC 2026","","","",""
"","905","Parcours de commande complet","","Thu Mar 05 11:40:23 UTC 2026","broken","Thu Mar 05 11:40:24 UTC 2026","","","",""
"","1168","TC-CAT-37 - Tri par nom (Z à A)","","Thu Mar 05 11:40:30 UTC 2026","passed","Thu Mar 05 11:40:31 UTC 2026","","","",""
"","1446","Suppression d'un article depuis la page Panier -- @1.2 Produits","","Thu Mar 05 11:40:14 UTC 2026","passed","Thu Mar 05 11:40:16 UTC 2026","","","",""
"","1467","Suppression d'un article depuis la page d'accueil -- @1.3 Produits","","Thu Mar 05 11:40:12 UTC 2026","passed","Thu Mar 05 11:40:13 UTC 2026","","","",""
"","1160","Ajout d'un produit depuis la fiche détail -- @1.2 Produits","","Thu Mar 05 11:40:05 UTC 2026","passed","Thu Mar 05 11:40:06 UTC 2026","","","",""
"","1471","Suppression d'un article depuis la page Panier -- @1.1 Produits","","Thu Mar 05 11:40:13 UTC 2026","passed","Thu Mar 05 11:40:14 UTC 2026","","","",""
"","1139","Ajout d'un produit depuis la fiche détail -- @1.3 Produits","","Thu Mar 05 11:40:06 UTC 2026","passed","Thu Mar 05 11:40:07 UTC 2026","","","",""
"","1450","Suppression d'un article depuis la page Panier -- @1.3 Produits","","Thu Mar 05 11:40:16 UTC 2026","passed","Thu Mar 05 11:40:17 UTC 2026","","","",""
"","1140","TC-CAT-34 - Accès détail produit via l'image","","Thu Mar 05 11:40:18 UTC 2026","passed","Thu Mar 05 11:40:20 UTC 2026","","","",""
"","1456","Suppression d'un article depuis la page d'accueil -- @1.1 Produits","","Thu Mar 05 11:40:09 UTC 2026","passed","Thu Mar 05 11:40:10 UTC 2026","","","",""
"","1213","TC-CAT-38 - Tri par prix (Low to High)","","Thu Mar 05 11:40:31 UTC 2026","passed","Thu Mar 05 11:40:32 UTC 2026","","","",""
"","1166","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent","","Thu Mar 05 11:40:29 UTC 2026","passed","Thu Mar 05 11:40:30 UTC 2026","","","",""
"","1437","Suppression d'un article depuis la page d'accueil -- @1.2 Produits","","Thu Mar 05 11:40:10 UTC 2026","passed","Thu Mar 05 11:40:12 UTC 2026","","","",""
"","1135","Ajout d'un produit depuis la page d'accueil -- @1.3 Produits","","Thu Mar 05 11:40:03 UTC 2026","passed","Thu Mar 05 11:40:04 UTC 2026","","","",""
"","1493","Ajout de tous les produits (6 articles)","","Thu Mar 05 11:40:07 UTC 2026","passed","Thu Mar 05 11:40:09 UTC 2026","","","",""
"","1592","TC-AUTH-10 - Déconnexion réussie (Logout)","","Thu Mar 05 11:40:27 UTC 2026","passed","Thu Mar 05 11:40:29 UTC 2026","","","",""
"","1751","Parcours de commande complet","","Thu Mar 05 11:40:21 UTC 2026","passed","Thu Mar 05 11:40:23 UTC 2026","","","",""
"","1425","Soumission avec tous les champs vides","","Thu Mar 05 11:40:20 UTC 2026","broken","Thu Mar 05 11:40:21 UTC 2026","","","",""
"","1150","TC-AUTH-01 - Connexion réussie avec standard_user","","Thu Mar 05 11:40:24 UTC 2026","passed","Thu Mar 05 11:40:25 UTC 2026","","","",""
"","1211","TC-CAT-39 - Tri par prix (High to Low)","","Thu Mar 05 11:40:32 UTC 2026","passed","Thu Mar 05 11:40:33 UTC 2026","","","",""
"","1058","TC-AUTH-07 - Connexion avec champs vides","","Thu Mar 05 11:40:26 UTC 2026","passed","Thu Mar 05 11:40:27 UTC 2026","","","",""
"","1142","Ajout d'un produit depuis la page d'accueil -- @1.2 Produits","","Thu Mar 05 11:40:01 UTC 2026","passed","Thu Mar 05 11:40:03 UTC 2026","","","",""
