"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1122","Ajout d'un produit depuis la fiche détail -- @1.1 Produits","","Thu Mar 05 14:17:15 UTC 2026","passed","Thu Mar 05 14:17:16 UTC 2026","","","",""
"","4818","TC-AUTH-01 - Connexion réussie avec standard_user","","Thu Mar 05 14:17:38 UTC 2026","passed","Thu Mar 05 14:17:43 UTC 2026","","","",""
"","1574","Suppression d'un article depuis la page Panier -- @1.3 Produits","","Thu Mar 05 14:17:31 UTC 2026","passed","Thu Mar 05 14:17:32 UTC 2026","","","",""
"","5257","Ajout de tous les produits (6 articles)","","Thu Mar 05 14:17:18 UTC 2026","passed","Thu Mar 05 14:17:24 UTC 2026","","","",""
"","1208","TC-CAT-39 - Tri par prix (High to Low)","","Thu Mar 05 14:17:51 UTC 2026","passed","Thu Mar 05 14:17:52 UTC 2026","","","",""
"","1185","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent","","Thu Mar 05 14:17:47 UTC 2026","passed","Thu Mar 05 14:17:48 UTC 2026","","","",""
"","1418","Suppression d'un article depuis la page d'accueil -- @1.2 Produits","","Thu Mar 05 14:17:25 UTC 2026","passed","Thu Mar 05 14:17:26 UTC 2026","","","",""
"","1087","Ajout d'un produit depuis la fiche détail -- @1.2 Produits","","Thu Mar 05 14:17:16 UTC 2026","passed","Thu Mar 05 14:17:17 UTC 2026","","","",""
"","1467","Suppression d'un article depuis la page d'accueil -- @1.1 Produits","","Thu Mar 05 14:17:24 UTC 2026","passed","Thu Mar 05 14:17:25 UTC 2026","","","",""
"","1150","TC-CAT-37 - Tri par nom (Z à A)","","Thu Mar 05 14:17:48 UTC 2026","passed","Thu Mar 05 14:17:49 UTC 2026","","","",""
"","1244","TC-CAT-38 - Tri par prix (Low to High)","","Thu Mar 05 14:17:49 UTC 2026","passed","Thu Mar 05 14:17:51 UTC 2026","","","",""
"","1156","TC-AUTH-07 - Connexion avec champs vides","","Thu Mar 05 14:17:44 UTC 2026","passed","Thu Mar 05 14:17:45 UTC 2026","","","",""
"","27311","Ajout d'un produit depuis la page d'accueil -- @1.1 Produits","","Thu Mar 05 14:16:45 UTC 2026","passed","Thu Mar 05 14:17:13 UTC 2026","","","",""
"","1744","Parcours de commande complet","","Thu Mar 05 14:17:36 UTC 2026","passed","Thu Mar 05 14:17:38 UTC 2026","","","",""
"","1124","Ajout d'un produit depuis la page d'accueil -- @1.2 Produits","","Thu Mar 05 14:17:13 UTC 2026","passed","Thu Mar 05 14:17:14 UTC 2026","","","",""
"","1175","TC-AUTH-05 - Connexion refusée pour locked_out_user","","Thu Mar 05 14:17:43 UTC 2026","passed","Thu Mar 05 14:17:44 UTC 2026","","","",""
"","1443","Suppression d'un article depuis la page Panier -- @1.1 Produits","","Thu Mar 05 14:17:28 UTC 2026","passed","Thu Mar 05 14:17:29 UTC 2026","","","",""
"","1460","Suppression d'un article depuis la page d'accueil -- @1.3 Produits","","Thu Mar 05 14:17:26 UTC 2026","passed","Thu Mar 05 14:17:28 UTC 2026","","","",""
"","1144","Ajout d'un produit depuis la page d'accueil -- @1.3 Produits","","Thu Mar 05 14:17:14 UTC 2026","passed","Thu Mar 05 14:17:15 UTC 2026","","","",""
"","1199","TC-CAT-34 - Accès détail produit via l'image","","Thu Mar 05 14:17:34 UTC 2026","passed","Thu Mar 05 14:17:35 UTC 2026","","","",""
"","1872","TC-AUTH-10 - Déconnexion réussie (Logout)","","Thu Mar 05 14:17:45 UTC 2026","passed","Thu Mar 05 14:17:47 UTC 2026","","","",""
"","1210","TC-CAT-35 - Accès détail produit via le nom","","Thu Mar 05 14:17:32 UTC 2026","passed","Thu Mar 05 14:17:34 UTC 2026","","","",""
"","1443","Suppression d'un article depuis la page Panier -- @1.2 Produits","","Thu Mar 05 14:17:29 UTC 2026","passed","Thu Mar 05 14:17:31 UTC 2026","","","",""
"","1125","Ajout d'un produit depuis la fiche détail -- @1.3 Produits","","Thu Mar 05 14:17:17 UTC 2026","passed","Thu Mar 05 14:17:18 UTC 2026","","","",""
"","1428","Soumission avec tous les champs vides","","Thu Mar 05 14:17:35 UTC 2026","passed","Thu Mar 05 14:17:36 UTC 2026","","","",""
