"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1201","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: problem_user -- @1.5 ","","Tue Mar 10 16:21:04 UTC 2026","failed","Tue Mar 10 16:21:05 UTC 2026","","","",""
"","934","TC-AUTH-01 - Connexion avec différents types d'utilisateurs -- @1.2 ","","Tue Mar 10 16:21:48 UTC 2026","passed","Tue Mar 10 16:21:49 UTC 2026","","","",""
"","1263","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: problem_user -- @1.4 ","","Tue Mar 10 16:21:03 UTC 2026","failed","Tue Mar 10 16:21:04 UTC 2026","","","",""
"","3232","TC-CAT-34 - Accès détail produit via l'image - Utilisateur: problem_user -- @1.2 ","","Tue Mar 10 16:21:32 UTC 2026","failed","Tue Mar 10 16:21:35 UTC 2026","","","",""
"","1399","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:09 UTC 2026","passed","Tue Mar 10 16:21:11 UTC 2026","","","",""
"","1075","TC-CAT-35 - Accès détail produit via le nom - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:27 UTC 2026","passed","Tue Mar 10 16:21:28 UTC 2026","","","",""
"","1378","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: standard_user -- @1.3 ","","Tue Mar 10 16:21:12 UTC 2026","passed","Tue Mar 10 16:21:13 UTC 2026","","","",""
"","1127","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:56 UTC 2026","passed","Tue Mar 10 16:21:57 UTC 2026","","","",""
"","1091","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: standard_user -- @1.3 ","","Tue Mar 10 16:20:55 UTC 2026","passed","Tue Mar 10 16:20:56 UTC 2026","","","",""
"","1095","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:20:59 UTC 2026","passed","Tue Mar 10 16:21:00 UTC 2026","","","",""
"","1390","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: standard_user -- @1.2 ","","Tue Mar 10 16:21:11 UTC 2026","passed","Tue Mar 10 16:21:12 UTC 2026","","","",""
"","1356","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: problem_user -- @1.2 ","","Tue Mar 10 16:22:03 UTC 2026","failed","Tue Mar 10 16:22:04 UTC 2026","","","",""
"","1086","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: standard_user -- @1.2 ","","Tue Mar 10 16:21:00 UTC 2026","passed","Tue Mar 10 16:21:01 UTC 2026","","","",""
"","1178","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:22:01 UTC 2026","passed","Tue Mar 10 16:22:03 UTC 2026","","","",""
"","1548","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.1 ","","Tue Mar 10 16:21:51 UTC 2026","passed","Tue Mar 10 16:21:53 UTC 2026","","","",""
"","1084","TC-CAT-34 - Accès détail produit via l'image - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:31 UTC 2026","passed","Tue Mar 10 16:21:32 UTC 2026","","","",""
"","1580","TC-CHECK-12 Vérification du total de la commande avec taxe - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:44 UTC 2026","passed","Tue Mar 10 16:21:46 UTC 2026","","","",""
"","1499","TC-CHECK-08 - Parcours de commande complet - Utilisateur: problem_user -- @1.2 ","","Tue Mar 10 16:21:40 UTC 2026","failed","Tue Mar 10 16:21:41 UTC 2026","","","",""
"","932","TC-AUTH-01 - Connexion avec différents types d'utilisateurs -- @1.1 ","","Tue Mar 10 16:21:47 UTC 2026","passed","Tue Mar 10 16:21:48 UTC 2026","","","",""
"","1342","TC-CHECK-06 - Soumission avec tous les champs vides - Utilisateur: problem_user -- @1.2 ","","Tue Mar 10 16:21:37 UTC 2026","passed","Tue Mar 10 16:21:38 UTC 2026","","","",""
"","791","TC-AUTH-07 - Connexion avec champs vides","","Tue Mar 10 16:21:50 UTC 2026","passed","Tue Mar 10 16:21:51 UTC 2026","","","",""
"","1419","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: standard_user -- @1.3 ","","Tue Mar 10 16:21:21 UTC 2026","passed","Tue Mar 10 16:21:22 UTC 2026","","","",""
"","1392","TC-CART-03 - Ajout de tous les produits (6 articles) - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:06 UTC 2026","passed","Tue Mar 10 16:21:08 UTC 2026","","","",""
"","1575","TC-CHECK-10 Vérification du calcul du total de la commande sans taxe - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:41 UTC 2026","passed","Tue Mar 10 16:21:43 UTC 2026","","","",""
"","1390","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: standard_user -- @1.2 ","","Tue Mar 10 16:21:20 UTC 2026","passed","Tue Mar 10 16:21:21 UTC 2026","","","",""
"","1519","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.2 ","","Tue Mar 10 16:21:53 UTC 2026","passed","Tue Mar 10 16:21:54 UTC 2026","","","",""
"","1145","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:54 UTC 2026","passed","Tue Mar 10 16:21:55 UTC 2026","","","",""
"","1395","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: problem_user -- @1.4 ","","Tue Mar 10 16:21:22 UTC 2026","passed","Tue Mar 10 16:21:24 UTC 2026","","","",""
"","1120","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: problem_user -- @1.6 ","","Tue Mar 10 16:20:58 UTC 2026","passed","Tue Mar 10 16:20:59 UTC 2026","","","",""
"","1115","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: problem_user -- @1.2 ","","Tue Mar 10 16:21:55 UTC 2026","passed","Tue Mar 10 16:21:56 UTC 2026","","","",""
"","1308","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: problem_user -- @1.2 ","","Tue Mar 10 16:21:57 UTC 2026","failed","Tue Mar 10 16:21:59 UTC 2026","","","",""
"","1365","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: problem_user -- @1.2 ","","Tue Mar 10 16:22:00 UTC 2026","failed","Tue Mar 10 16:22:01 UTC 2026","","","",""
"","1406","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: problem_user -- @1.5 ","","Tue Mar 10 16:21:24 UTC 2026","passed","Tue Mar 10 16:21:25 UTC 2026","","","",""
"","1688","TC-CHECK-08 - Parcours de commande complet - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:38 UTC 2026","passed","Tue Mar 10 16:21:40 UTC 2026","","","",""
"","1102","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: problem_user -- @1.5 ","","Tue Mar 10 16:20:57 UTC 2026","passed","Tue Mar 10 16:20:58 UTC 2026","","","",""
"","1166","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:59 UTC 2026","passed","Tue Mar 10 16:22:00 UTC 2026","","","",""
"","1410","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:18 UTC 2026","passed","Tue Mar 10 16:21:20 UTC 2026","","","",""
"","1590","TC-CHECK-11 Vérification du calcul de la taxe (8%) - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:43 UTC 2026","passed","Tue Mar 10 16:21:44 UTC 2026","","","",""
"","1452","TC-CART-03 - Ajout de tous les produits (6 articles) - Utilisateur: problem_user -- @1.2 ","","Tue Mar 10 16:21:08 UTC 2026","failed","Tue Mar 10 16:21:09 UTC 2026","","","",""
"","1105","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: standard_user -- @1.2 ","","Tue Mar 10 16:20:54 UTC 2026","passed","Tue Mar 10 16:20:55 UTC 2026","","","",""
"","899","TC-AUTH-05 - Connexion refusée pour locked_out_user","","Tue Mar 10 16:21:49 UTC 2026","passed","Tue Mar 10 16:21:50 UTC 2026","","","",""
"","1516","TC-CHECK-12 Vérification du total de la commande avec taxe - Utilisateur: problem_user -- @1.2 ","","Tue Mar 10 16:21:46 UTC 2026","failed","Tue Mar 10 16:21:47 UTC 2026","","","",""
"","1408","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: problem_user -- @1.6 ","","Tue Mar 10 16:21:25 UTC 2026","passed","Tue Mar 10 16:21:27 UTC 2026","","","",""
"","1257","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: problem_user -- @1.6 ","","Tue Mar 10 16:21:05 UTC 2026","failed","Tue Mar 10 16:21:06 UTC 2026","","","",""
"","3218","TC-CAT-35 - Accès détail produit via le nom - Utilisateur: problem_user -- @1.2 ","","Tue Mar 10 16:21:28 UTC 2026","failed","Tue Mar 10 16:21:31 UTC 2026","","","",""
"","1095","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: problem_user -- @1.4 ","","Tue Mar 10 16:20:56 UTC 2026","passed","Tue Mar 10 16:20:57 UTC 2026","","","",""
"","1466","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: problem_user -- @1.6 ","","Tue Mar 10 16:21:17 UTC 2026","failed","Tue Mar 10 16:21:18 UTC 2026","","","",""
"","1090","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: standard_user -- @1.3 ","","Tue Mar 10 16:21:01 UTC 2026","passed","Tue Mar 10 16:21:03 UTC 2026","","","",""
"","1470","TC-CHECK-06 - Soumission avec tous les champs vides - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:21:35 UTC 2026","passed","Tue Mar 10 16:21:37 UTC 2026","","","",""
"","1864","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: problem_user -- @1.4 ","","Tue Mar 10 16:21:13 UTC 2026","failed","Tue Mar 10 16:21:15 UTC 2026","","","",""
"","1516","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: problem_user -- @1.5 ","","Tue Mar 10 16:21:15 UTC 2026","failed","Tue Mar 10 16:21:17 UTC 2026","","","",""
"","9533","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: standard_user -- @1.1 ","","Tue Mar 10 16:20:44 UTC 2026","passed","Tue Mar 10 16:20:54 UTC 2026","","","",""
