"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1092","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: standard_user -- @1.3 ","","Mon Mar 09 08:52:11 UTC 2026","passed","Mon Mar 09 08:52:12 UTC 2026","","","",""
"","1124","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: problem_user -- @1.2 ","","Mon Mar 09 08:53:20 UTC 2026","passed","Mon Mar 09 08:53:21 UTC 2026","","","",""
"","1510","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: problem_user -- @1.4 ","","Mon Mar 09 08:52:23 UTC 2026","failed","Mon Mar 09 08:52:25 UTC 2026","","","",""
"","1170","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: standard_user -- @1.1 ","","Mon Mar 09 08:53:37 UTC 2026","passed","Mon Mar 09 08:53:38 UTC 2026","","","",""
"","11213","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: locked_out_user -- @1.3 ","","Mon Mar 09 08:53:21 UTC 2026","failed","Mon Mar 09 08:53:32 UTC 2026","","","",""
"","1430","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: problem_user -- @1.4 ","","Mon Mar 09 08:52:32 UTC 2026","passed","Mon Mar 09 08:52:33 UTC 2026","","","",""
"","1425","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: standard_user -- @1.2 ","","Mon Mar 09 08:52:20 UTC 2026","passed","Mon Mar 09 08:52:22 UTC 2026","","","",""
"","1563","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.1 ","","Mon Mar 09 08:53:15 UTC 2026","passed","Mon Mar 09 08:53:17 UTC 2026","","","",""
"","1120","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: standard_user -- @1.1 ","","Mon Mar 09 08:52:09 UTC 2026","passed","Mon Mar 09 08:52:10 UTC 2026","","","",""
"","1762","TC-CHECK-08 - Parcours de commande complet - Utilisateur: standard_user -- @1.1 ","","Mon Mar 09 08:53:03 UTC 2026","passed","Mon Mar 09 08:53:05 UTC 2026","","","",""
"","7639","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: standard_user -- @1.1 ","","Mon Mar 09 08:51:55 UTC 2026","passed","Mon Mar 09 08:52:03 UTC 2026","","","",""
"","1357","TC-CHECK-06 - Soumission avec tous les champs vides - Utilisateur: standard_user -- @1.1 ","","Mon Mar 09 08:53:01 UTC 2026","passed","Mon Mar 09 08:53:02 UTC 2026","","","",""
"","1396","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: problem_user -- @1.2 ","","Mon Mar 09 08:53:38 UTC 2026","failed","Mon Mar 09 08:53:39 UTC 2026","","","",""
"","1325","TC-CHECK-06 - Soumission avec tous les champs vides - Utilisateur: problem_user -- @1.2 ","","Mon Mar 09 08:53:02 UTC 2026","passed","Mon Mar 09 08:53:03 UTC 2026","","","",""
"","1434","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: problem_user -- @1.6 ","","Mon Mar 09 08:52:35 UTC 2026","passed","Mon Mar 09 08:52:36 UTC 2026","","","",""
"","1416","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: standard_user -- @1.1 ","","Mon Mar 09 08:52:19 UTC 2026","passed","Mon Mar 09 08:52:20 UTC 2026","","","",""
"","1399","TC-CART-05 - Suppression d'un article depuis la page d'accueil - Utilisateur: standard_user -- @1.3 ","","Mon Mar 09 08:52:22 UTC 2026","passed","Mon Mar 09 08:52:23 UTC 2026","","","",""
"","1415","TC-CART-03 - Ajout de tous les produits (6 articles) - Utilisateur: standard_user -- @1.1 ","","Mon Mar 09 08:52:16 UTC 2026","passed","Mon Mar 09 08:52:17 UTC 2026","","","",""
"","1078","TC-CAT-34 - Accès détail produit via l'image - Utilisateur: standard_user -- @1.1 ","","Mon Mar 09 08:52:48 UTC 2026","passed","Mon Mar 09 08:52:50 UTC 2026","","","",""
"","1658","Vérification du calcul du total de la commande sans taxe","","Mon Mar 09 08:53:07 UTC 2026","passed","Mon Mar 09 08:53:08 UTC 2026","","","",""
"","11245","TC-CAT-35 - Accès détail produit via le nom - Utilisateur: problem_user -- @1.2 ","","Mon Mar 09 08:52:37 UTC 2026","failed","Mon Mar 09 08:52:48 UTC 2026","","","",""
"","1294","TC-CART-02 - Ajout d'un produit depuis la fiche détail - Utilisateur: problem_user -- @1.6 ","","Mon Mar 09 08:52:14 UTC 2026","failed","Mon Mar 09 08:52:16 UTC 2026","","","",""
"","11254","TC-CAT-34 - Accès détail produit via l'image - Utilisateur: problem_user -- @1.2 ","","Mon Mar 09 08:52:50 UTC 2026","failed","Mon Mar 09 08:53:01 UTC 2026","","","",""
"","1121","TC-CART-01 - Ajout d'un produit depuis la page d'accueil - Utilisateur: problem_user -- @1.4 ","","Mon Mar 09 08:52:05 UTC 2026","passed","Mon Mar 09 08:52:06 UTC 2026","","","",""
"","1423","TC-CART-06 - Suppression d'un article depuis la page Panier - Utilisateur: standard_user -- @1.3 ","","Mon Mar 09 08:52:30 UTC 2026","passed","Mon Mar 09 08:52:32 UTC 2026","","","",""
"","1162","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: standard_user -- @1.1 ","","Mon Mar 09 08:53:34 UTC 2026","passed","Mon Mar 09 08:53:35 UTC 2026","","","",""
"","1530","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.2 ","","Mon Mar 09 08:53:17 UTC 2026","passed","Mon Mar 09 08:53:18 UTC 2026","","","",""
