"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1072","TC-CAT-34 - Accès détail produit via l'image","","Sat Mar 07 10:02:10 UTC 2026","passed","Sat Mar 07 10:02:11 UTC 2026","","","",""
"","1348","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: problem_user -- @1.2 ","","Sat Mar 07 10:02:41 UTC 2026","failed","Sat Mar 07 10:02:42 UTC 2026","","","",""
"","1121","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: standard_user -- @1.1 ","","Sat Mar 07 10:02:40 UTC 2026","passed","Sat Mar 07 10:02:41 UTC 2026","","","",""
"","1104","Ajout d'un produit depuis la fiche détail -- @1.2 Produits","","Sat Mar 07 10:01:56 UTC 2026","passed","Sat Mar 07 10:01:57 UTC 2026","","","",""
"","897","TC-AUTH-05 - Connexion refusée pour locked_out_user","","Sat Mar 07 10:02:21 UTC 2026","passed","Sat Mar 07 10:02:22 UTC 2026","","","",""
"","1121","Ajout d'un produit depuis la fiche détail -- @1.3 Produits","","Sat Mar 07 10:01:57 UTC 2026","passed","Sat Mar 07 10:01:59 UTC 2026","","","",""
"","11205","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: locked_out_user -- @1.3 ","","Sat Mar 07 10:02:29 UTC 2026","failed","Sat Mar 07 10:02:40 UTC 2026","","","",""
"","1128","Ajout d'un produit depuis la page d'accueil -- @1.3 Produits","","Sat Mar 07 10:01:54 UTC 2026","passed","Sat Mar 07 10:01:55 UTC 2026","","","",""
"","2178","Ajout d'un produit depuis la page d'accueil -- @1.1 Produits","","Sat Mar 07 10:01:51 UTC 2026","passed","Sat Mar 07 10:01:53 UTC 2026","","","",""
"","1429","Suppression d'un article depuis la page Panier -- @1.3 Produits","","Sat Mar 07 10:02:07 UTC 2026","passed","Sat Mar 07 10:02:08 UTC 2026","","","",""
