"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","970","TC-AUTH-01 - Connexion avec différents types d'utilisateurs -- @1.1 ","","Sat Mar 07 10:15:09 UTC 2026","passed","Sat Mar 07 10:15:10 UTC 2026","","","",""
"","1209","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: standard_user -- @1.1 ","","Sat Mar 07 10:15:43 UTC 2026","passed","Sat Mar 07 10:15:44 UTC 2026","","","",""
"","1101","TC-CAT-34 - Accès détail produit via l'image","","Sat Mar 07 10:14:59 UTC 2026","passed","Sat Mar 07 10:15:00 UTC 2026","","","",""
"","1558","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.2 ","","Sat Mar 07 10:15:14 UTC 2026","passed","Sat Mar 07 10:15:16 UTC 2026","","","",""
"","918","TC-AUTH-05 - Connexion refusée pour locked_out_user","","Sat Mar 07 10:15:11 UTC 2026","passed","Sat Mar 07 10:15:12 UTC 2026","","","",""
"","1459","Ajout de tous les produits (6 articles)","","Sat Mar 07 10:14:48 UTC 2026","passed","Sat Mar 07 10:14:49 UTC 2026","","","",""
"","1669","Vérification du calcul du total de la commande sans taxe","","Sat Mar 07 10:15:04 UTC 2026","passed","Sat Mar 07 10:15:06 UTC 2026","","","",""
"","1924","Parcours de commande complet","","Sat Mar 07 10:15:02 UTC 2026","passed","Sat Mar 07 10:15:04 UTC 2026","","","",""
"","1465","Suppression d'un article depuis la page Panier -- @1.3 Produits","","Sat Mar 07 10:14:57 UTC 2026","passed","Sat Mar 07 10:14:58 UTC 2026","","","",""
"","1675","Vérification du total de la commande avec taxe","","Sat Mar 07 10:15:07 UTC 2026","passed","Sat Mar 07 10:15:09 UTC 2026","","","",""
"","1438","Soumission avec tous les champs vides","","Sat Mar 07 10:15:00 UTC 2026","passed","Sat Mar 07 10:15:02 UTC 2026","","","",""
"","1373","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: problem_user -- @1.2 ","","Sat Mar 07 10:15:41 UTC 2026","failed","Sat Mar 07 10:15:42 UTC 2026","","","",""
"","1642","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.1 ","","Sat Mar 07 10:15:13 UTC 2026","passed","Sat Mar 07 10:15:14 UTC 2026","","","",""
"","1466","Suppression d'un article depuis la page d'accueil -- @1.3 Produits","","Sat Mar 07 10:14:52 UTC 2026","passed","Sat Mar 07 10:14:54 UTC 2026","","","",""
"","1151","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: problem_user -- @1.2 ","","Sat Mar 07 10:15:17 UTC 2026","passed","Sat Mar 07 10:15:18 UTC 2026","","","",""
"","802","TC-AUTH-07 - Connexion avec champs vides","","Sat Mar 07 10:15:12 UTC 2026","passed","Sat Mar 07 10:15:13 UTC 2026","","","",""
"","1157","Ajout d'un produit depuis la page d'accueil -- @1.2 Produits","","Sat Mar 07 10:14:42 UTC 2026","passed","Sat Mar 07 10:14:43 UTC 2026","","","",""
"","1139","Ajout d'un produit depuis la fiche détail -- @1.2 Produits","","Sat Mar 07 10:14:46 UTC 2026","passed","Sat Mar 07 10:14:47 UTC 2026","","","",""
"","1467","Suppression d'un article depuis la page Panier -- @1.2 Produits","","Sat Mar 07 10:14:55 UTC 2026","passed","Sat Mar 07 10:14:57 UTC 2026","","","",""
"","1469","Suppression d'un article depuis la page Panier -- @1.1 Produits","","Sat Mar 07 10:14:54 UTC 2026","passed","Sat Mar 07 10:14:55 UTC 2026","","","",""
"","1138","Ajout d'un produit depuis la fiche détail -- @1.1 Produits","","Sat Mar 07 10:14:45 UTC 2026","passed","Sat Mar 07 10:14:46 UTC 2026","","","",""
"","958","TC-AUTH-01 - Connexion avec différents types d'utilisateurs -- @1.2 ","","Sat Mar 07 10:15:10 UTC 2026","passed","Sat Mar 07 10:15:11 UTC 2026","","","",""
"","1186","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: standard_user -- @1.1 ","","Sat Mar 07 10:15:16 UTC 2026","passed","Sat Mar 07 10:15:17 UTC 2026","","","",""
"","1125","TC-CAT-35 - Accès détail produit via le nom","","Sat Mar 07 10:14:58 UTC 2026","passed","Sat Mar 07 10:14:59 UTC 2026","","","",""
"","1452","Suppression d'un article depuis la page d'accueil -- @1.1 Produits","","Sat Mar 07 10:14:49 UTC 2026","passed","Sat Mar 07 10:14:51 UTC 2026","","","",""
"","1134","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: standard_user -- @1.1 ","","Sat Mar 07 10:15:39 UTC 2026","passed","Sat Mar 07 10:15:41 UTC 2026","","","",""
"","21426","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: locked_out_user -- @1.3 ","","Sat Mar 07 10:15:18 UTC 2026","failed","Sat Mar 07 10:15:39 UTC 2026","","","",""
"","1157","Ajout d'un produit depuis la page d'accueil -- @1.3 Produits","","Sat Mar 07 10:14:43 UTC 2026","passed","Sat Mar 07 10:14:45 UTC 2026","","","",""
"","1196","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: standard_user -- @1.1 ","","Sat Mar 07 10:15:42 UTC 2026","passed","Sat Mar 07 10:15:43 UTC 2026","","","",""
"","1126","Ajout d'un produit depuis la fiche détail -- @1.3 Produits","","Sat Mar 07 10:14:47 UTC 2026","passed","Sat Mar 07 10:14:48 UTC 2026","","","",""
"","1670","Vérification du calcul de la taxe (8%)","","Sat Mar 07 10:15:06 UTC 2026","passed","Sat Mar 07 10:15:07 UTC 2026","","","",""
"","1450","Suppression d'un article depuis la page d'accueil -- @1.2 Produits","","Sat Mar 07 10:14:51 UTC 2026","passed","Sat Mar 07 10:14:52 UTC 2026","","","",""
"","8043","Ajout d'un produit depuis la page d'accueil -- @1.1 Produits","","Sat Mar 07 10:14:34 UTC 2026","passed","Sat Mar 07 10:14:42 UTC 2026","","","",""
