"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1848","Vérification du calcul de la taxe (8%)","","Fri Mar 06 09:08:42 UTC 2026","passed","Fri Mar 06 09:08:44 UTC 2026","","","",""
"","1132","Ajout d'un produit depuis la fiche détail -- @1.3 Produits","","Fri Mar 06 09:08:23 UTC 2026","passed","Fri Mar 06 09:08:24 UTC 2026","","","",""
"","1474","Suppression d'un article depuis la page Panier -- @1.3 Produits","","Fri Mar 06 09:08:33 UTC 2026","passed","Fri Mar 06 09:08:34 UTC 2026","","","",""
"","1310","TC-AUTH-01 - Connexion réussie avec standard_user","","Fri Mar 06 09:08:45 UTC 2026","passed","Fri Mar 06 09:08:47 UTC 2026","","","",""
"","1158","Ajout d'un produit depuis la fiche détail -- @1.1 Produits","","Fri Mar 06 09:08:20 UTC 2026","passed","Fri Mar 06 09:08:22 UTC 2026","","","",""
"","1458","Ajout de tous les produits (6 articles)","","Fri Mar 06 09:08:24 UTC 2026","passed","Fri Mar 06 09:08:25 UTC 2026","","","",""
"","1487","Suppression d'un article depuis la page Panier -- @1.2 Produits","","Fri Mar 06 09:08:31 UTC 2026","passed","Fri Mar 06 09:08:33 UTC 2026","","","",""
"","1508","Suppression d'un article depuis la page Panier -- @1.1 Produits","","Fri Mar 06 09:08:30 UTC 2026","passed","Fri Mar 06 09:08:31 UTC 2026","","","",""
"","1094","TC-CAT-34 - Accès détail produit via l'image","","Fri Mar 06 09:08:35 UTC 2026","passed","Fri Mar 06 09:08:36 UTC 2026","","","",""
"","1273","TC-AUTH-05 - Connexion refusée pour locked_out_user","","Fri Mar 06 09:08:47 UTC 2026","passed","Fri Mar 06 09:08:48 UTC 2026","","","",""
"","1187","Ajout d'un produit depuis la page d'accueil -- @1.3 Produits","","Fri Mar 06 09:08:19 UTC 2026","passed","Fri Mar 06 09:08:20 UTC 2026","","","",""
"","1786","Vérification du calcul du total de la commande sans taxe","","Fri Mar 06 09:08:40 UTC 2026","passed","Fri Mar 06 09:08:42 UTC 2026","","","",""
"","1436","Suppression d'un article depuis la page d'accueil -- @1.3 Produits","","Fri Mar 06 09:08:28 UTC 2026","passed","Fri Mar 06 09:08:30 UTC 2026","","","",""
"","1242","TC-CAT-39 - Tri par prix (High to Low)","","Fri Mar 06 09:08:55 UTC 2026","passed","Fri Mar 06 09:08:56 UTC 2026","","","",""
"","1772","Parcours de commande complet","","Fri Mar 06 09:08:38 UTC 2026","passed","Fri Mar 06 09:08:40 UTC 2026","","","",""
"","1450","Suppression d'un article depuis la page d'accueil -- @1.2 Produits","","Fri Mar 06 09:08:27 UTC 2026","passed","Fri Mar 06 09:08:28 UTC 2026","","","",""
"","1866","Vérification du total de la commande avec taxe","","Fri Mar 06 09:08:44 UTC 2026","passed","Fri Mar 06 09:08:45 UTC 2026","","","",""
"","1144","Ajout d'un produit depuis la fiche détail -- @1.2 Produits","","Fri Mar 06 09:08:22 UTC 2026","passed","Fri Mar 06 09:08:23 UTC 2026","","","",""
"","1820","Soumission avec tous les champs vides","","Fri Mar 06 09:08:36 UTC 2026","passed","Fri Mar 06 09:08:38 UTC 2026","","","",""
"","1208","TC-CAT-38 - Tri par prix (Low to High)","","Fri Mar 06 09:08:54 UTC 2026","passed","Fri Mar 06 09:08:55 UTC 2026","","","",""
"","1944","TC-AUTH-10 - Déconnexion réussie (Logout)","","Fri Mar 06 09:08:49 UTC 2026","passed","Fri Mar 06 09:08:51 UTC 2026","","","",""
"","1242","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent","","Fri Mar 06 09:08:51 UTC 2026","passed","Fri Mar 06 09:08:52 UTC 2026","","","",""
"","1099","TC-CAT-35 - Accès détail produit via le nom","","Fri Mar 06 09:08:34 UTC 2026","passed","Fri Mar 06 09:08:35 UTC 2026","","","",""
"","8492","Ajout d'un produit depuis la page d'accueil -- @1.1 Produits","","Fri Mar 06 09:08:10 UTC 2026","passed","Fri Mar 06 09:08:18 UTC 2026","","","",""
"","1197","TC-AUTH-07 - Connexion avec champs vides","","Fri Mar 06 09:08:48 UTC 2026","passed","Fri Mar 06 09:08:49 UTC 2026","","","",""
"","1444","Suppression d'un article depuis la page d'accueil -- @1.1 Produits","","Fri Mar 06 09:08:25 UTC 2026","passed","Fri Mar 06 09:08:27 UTC 2026","","","",""
"","1145","TC-CAT-37 - Tri par nom (Z à A)","","Fri Mar 06 09:08:52 UTC 2026","passed","Fri Mar 06 09:08:54 UTC 2026","","","",""
"","1164","Ajout d'un produit depuis la page d'accueil -- @1.2 Produits","","Fri Mar 06 09:08:18 UTC 2026","passed","Fri Mar 06 09:08:19 UTC 2026","","","",""
