"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1431","Suppression d'un article depuis la page d'accueil -- @1.2 Produits","","Fri Mar 06 16:18:13 UTC 2026","passed","Fri Mar 06 16:18:15 UTC 2026","","","",""
"","1331","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: problem_user -- @1.2 ","","Fri Mar 06 16:18:53 UTC 2026","failed","Fri Mar 06 16:18:55 UTC 2026","","","",""
"","1104","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: standard_user -- @1.1 ","","Fri Mar 06 16:18:52 UTC 2026","passed","Fri Mar 06 16:18:53 UTC 2026","","","",""
"","1181","TC-CAT-34 - Accès détail produit via l'image","","Fri Mar 06 16:18:22 UTC 2026","passed","Fri Mar 06 16:18:23 UTC 2026","","","",""
"","1093","Ajout d'un produit depuis la fiche détail -- @1.3 Produits","","Fri Mar 06 16:18:10 UTC 2026","passed","Fri Mar 06 16:18:11 UTC 2026","","","",""
"","780","TC-AUTH-07 - Connexion avec champs vides","","Fri Mar 06 16:18:35 UTC 2026","passed","Fri Mar 06 16:18:36 UTC 2026","","","",""
"","1413","Suppression d'un article depuis la page Panier -- @1.1 Produits","","Fri Mar 06 16:18:16 UTC 2026","passed","Fri Mar 06 16:18:18 UTC 2026","","","",""
"","935","TC-AUTH-01 - Connexion avec différents types d'utilisateurs -- @1.1 ","","Fri Mar 06 16:18:32 UTC 2026","passed","Fri Mar 06 16:18:33 UTC 2026","","","",""
"","2269","Parcours de commande complet","","Fri Mar 06 16:18:25 UTC 2026","passed","Fri Mar 06 16:18:27 UTC 2026","","","",""
"","1760","Vérification du calcul du total de la commande sans taxe","","Fri Mar 06 16:18:27 UTC 2026","passed","Fri Mar 06 16:18:29 UTC 2026","","","",""
"","11185","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: locked_out_user -- @1.3 ","","Fri Mar 06 16:18:41 UTC 2026","failed","Fri Mar 06 16:18:52 UTC 2026","","","",""
"","1515","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.1 ","","Fri Mar 06 16:18:36 UTC 2026","passed","Fri Mar 06 16:18:37 UTC 2026","","","",""
"","1195","TC-CAT-35 - Accès détail produit via le nom","","Fri Mar 06 16:18:21 UTC 2026","passed","Fri Mar 06 16:18:22 UTC 2026","","","",""
"","1093","Ajout d'un produit depuis la fiche détail -- @1.2 Produits","","Fri Mar 06 16:18:08 UTC 2026","passed","Fri Mar 06 16:18:10 UTC 2026","","","",""
"","1589","Suppression d'un article depuis la page Panier -- @1.3 Produits","","Fri Mar 06 16:18:19 UTC 2026","passed","Fri Mar 06 16:18:21 UTC 2026","","","",""
"","1108","Ajout d'un produit depuis la page d'accueil -- @1.2 Produits","","Fri Mar 06 16:18:05 UTC 2026","passed","Fri Mar 06 16:18:06 UTC 2026","","","",""
