"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1211","Ajout d'un produit depuis la page d'accueil -- @1.3 Produits","","Fri Mar 06 20:57:05 UTC 2026","passed","Fri Mar 06 20:57:06 UTC 2026","","","",""
"","1592","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.2 ","","Fri Mar 06 20:57:37 UTC 2026","passed","Fri Mar 06 20:57:38 UTC 2026","","","",""
"","1231","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: standard_user -- @1.1 ","","Fri Mar 06 20:57:38 UTC 2026","passed","Fri Mar 06 20:57:40 UTC 2026","","","",""
"","1734","Vérification du calcul du total de la commande sans taxe","","Fri Mar 06 20:57:26 UTC 2026","passed","Fri Mar 06 20:57:28 UTC 2026","","","",""
"","1245","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: standard_user -- @1.1 ","","Fri Mar 06 20:57:56 UTC 2026","passed","Fri Mar 06 20:57:57 UTC 2026","","","",""
"","7820","Ajout d'un produit depuis la page d'accueil -- @1.1 Produits","","Fri Mar 06 20:56:56 UTC 2026","passed","Fri Mar 06 20:57:04 UTC 2026","","","",""
"","1521","Suppression d'un article depuis la page d'accueil -- @1.3 Produits","","Fri Mar 06 20:57:14 UTC 2026","passed","Fri Mar 06 20:57:16 UTC 2026","","","",""
"","1176","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: problem_user -- @1.2 ","","Fri Mar 06 20:57:40 UTC 2026","passed","Fri Mar 06 20:57:41 UTC 2026","","","",""
"","1520","Suppression d'un article depuis la page Panier -- @1.2 Produits","","Fri Mar 06 20:57:17 UTC 2026","passed","Fri Mar 06 20:57:19 UTC 2026","","","",""
"","1238","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: standard_user -- @1.1 ","","Fri Mar 06 20:57:55 UTC 2026","passed","Fri Mar 06 20:57:56 UTC 2026","","","",""
