"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","951","TC-AUTH-01 - Connexion avec différents types d'utilisateurs -- @1.2 ","","Fri Mar 06 20:26:25 UTC 2026","passed","Fri Mar 06 20:26:26 UTC 2026","","","",""
"","1463","Soumission avec tous les champs vides","","Fri Mar 06 20:26:16 UTC 2026","passed","Fri Mar 06 20:26:17 UTC 2026","","","",""
"","2289","Suppression d'un article depuis la page Panier -- @1.2 Produits","","Fri Mar 06 20:26:10 UTC 2026","passed","Fri Mar 06 20:26:12 UTC 2026","","","",""
"","933","TC-AUTH-01 - Connexion avec différents types d'utilisateurs -- @1.1 ","","Fri Mar 06 20:26:24 UTC 2026","passed","Fri Mar 06 20:26:25 UTC 2026","","","",""
"","1122","Ajout d'un produit depuis la fiche détail -- @1.3 Produits","","Fri Mar 06 20:26:02 UTC 2026","passed","Fri Mar 06 20:26:03 UTC 2026","","","",""
"","1407","Suppression d'un article depuis la page Panier -- @1.3 Produits","","Fri Mar 06 20:26:12 UTC 2026","passed","Fri Mar 06 20:26:14 UTC 2026","","","",""
"","1139","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: standard_user -- @1.1 ","","Fri Mar 06 20:26:54 UTC 2026","passed","Fri Mar 06 20:26:55 UTC 2026","","","",""
"","1647","Vérification du calcul du total de la commande sans taxe","","Fri Mar 06 20:26:19 UTC 2026","passed","Fri Mar 06 20:26:21 UTC 2026","","","",""
"","1125","Ajout d'un produit depuis la fiche détail -- @1.1 Produits","","Fri Mar 06 20:25:59 UTC 2026","passed","Fri Mar 06 20:26:01 UTC 2026","","","",""
"","8250","Ajout d'un produit depuis la page d'accueil -- @1.1 Produits","","Fri Mar 06 20:25:49 UTC 2026","passed","Fri Mar 06 20:25:57 UTC 2026","","","",""
"","1414","Suppression d'un article depuis la page Panier -- @1.1 Produits","","Fri Mar 06 20:26:08 UTC 2026","passed","Fri Mar 06 20:26:10 UTC 2026","","","",""
"","1333","TC-CAT-37 - Tri par nom (Z à A) - Utilisateur: problem_user -- @1.2 ","","Fri Mar 06 20:26:55 UTC 2026","failed","Fri Mar 06 20:26:57 UTC 2026","","","",""
"","1132","Ajout d'un produit depuis la page d'accueil -- @1.2 Produits","","Fri Mar 06 20:25:57 UTC 2026","passed","Fri Mar 06 20:25:58 UTC 2026","","","",""
"","1111","Ajout d'un produit depuis la fiche détail -- @1.2 Produits","","Fri Mar 06 20:26:01 UTC 2026","passed","Fri Mar 06 20:26:02 UTC 2026","","","",""
"","21293","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: locked_out_user -- @1.3 ","","Fri Mar 06 20:26:33 UTC 2026","failed","Fri Mar 06 20:26:54 UTC 2026","","","",""
"","910","TC-AUTH-05 - Connexion refusée pour locked_out_user","","Fri Mar 06 20:26:26 UTC 2026","passed","Fri Mar 06 20:26:27 UTC 2026","","","",""
"","1120","TC-CAT-35 - Accès détail produit via le nom","","Fri Mar 06 20:26:14 UTC 2026","passed","Fri Mar 06 20:26:15 UTC 2026","","","",""
"","1400","Ajout de tous les produits (6 articles)","","Fri Mar 06 20:26:03 UTC 2026","passed","Fri Mar 06 20:26:04 UTC 2026","","","",""
"","1114","TC-CAT-34 - Accès détail produit via l'image","","Fri Mar 06 20:26:15 UTC 2026","passed","Fri Mar 06 20:26:16 UTC 2026","","","",""
"","1680","Parcours de commande complet","","Fri Mar 06 20:26:17 UTC 2026","passed","Fri Mar 06 20:26:19 UTC 2026","","","",""
"","1664","Vérification du calcul de la taxe (8%)","","Fri Mar 06 20:26:21 UTC 2026","passed","Fri Mar 06 20:26:22 UTC 2026","","","",""
"","1615","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.1 ","","Fri Mar 06 20:26:28 UTC 2026","passed","Fri Mar 06 20:26:29 UTC 2026","","","",""
"","1165","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: standard_user -- @1.1 ","","Fri Mar 06 20:26:31 UTC 2026","passed","Fri Mar 06 20:26:32 UTC 2026","","","",""
"","1188","TC-CAT-39 - Tri par prix (High to Low) - Utilisateur: standard_user -- @1.1 ","","Fri Mar 06 20:26:58 UTC 2026","passed","Fri Mar 06 20:26:59 UTC 2026","","","",""
"","1402","Suppression d'un article depuis la page d'accueil -- @1.2 Produits","","Fri Mar 06 20:26:06 UTC 2026","passed","Fri Mar 06 20:26:07 UTC 2026","","","",""
"","1636","Vérification du total de la commande avec taxe","","Fri Mar 06 20:26:22 UTC 2026","passed","Fri Mar 06 20:26:24 UTC 2026","","","",""
"","1553","TC-AUTH-10 - Déconnexion réussie (Logout) -- @1.2 ","","Fri Mar 06 20:26:29 UTC 2026","passed","Fri Mar 06 20:26:31 UTC 2026","","","",""
"","1182","TC-CAT-38 - Tri par prix (Low to High) - Utilisateur: standard_user -- @1.1 ","","Fri Mar 06 20:26:57 UTC 2026","passed","Fri Mar 06 20:26:58 UTC 2026","","","",""
"","1129","Ajout d'un produit depuis la page d'accueil -- @1.3 Produits","","Fri Mar 06 20:25:58 UTC 2026","passed","Fri Mar 06 20:25:59 UTC 2026","","","",""
"","1142","TC-CAT-36 - Tri par nom (A à Z) depuis un ordre différent - Utilisateur: problem_user -- @1.2 ","","Fri Mar 06 20:26:32 UTC 2026","passed","Fri Mar 06 20:26:33 UTC 2026","","","",""
"","1405","Suppression d'un article depuis la page d'accueil -- @1.1 Produits","","Fri Mar 06 20:26:04 UTC 2026","passed","Fri Mar 06 20:26:06 UTC 2026","","","",""
"","815","TC-AUTH-07 - Connexion avec champs vides","","Fri Mar 06 20:26:27 UTC 2026","passed","Fri Mar 06 20:26:28 UTC 2026","","","",""
"","1397","Suppression d'un article depuis la page d'accueil -- @1.3 Produits","","Fri Mar 06 20:26:07 UTC 2026","passed","Fri Mar 06 20:26:08 UTC 2026","","","",""
